p_conc,initial_prediction
"(array([-0.01224512,  0.00014994]), array([3.17895163e-04, 1.01057334e-07]), array([-2.51787920e-03,  6.33971566e-06]), array([9.37150034e-05, 8.78250186e-09]), array([-3.26175753e-03,  1.06390622e-05]), array([5.70929238e-03, 3.25960195e-05]), array([2.48352227e-03, 6.16788289e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.78e-05
"(array([3.17895163e-04, 1.01057334e-07]), array([-2.51787920e-03,  6.33971566e-06]), array([9.37150034e-05, 8.78250186e-09]), array([-3.26175753e-03,  1.06390622e-05]), array([5.70929238e-03, 3.25960195e-05]), array([2.48352227e-03, 6.16788289e-06]), array([-1.93680479e-03,  3.75121278e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011470681682519821
"(array([-2.51787920e-03,  6.33971566e-06]), array([9.37150034e-05, 8.78250186e-09]), array([-3.26175753e-03,  1.06390622e-05]), array([5.70929238e-03, 3.25960195e-05]), array([2.48352227e-03, 6.16788289e-06]), array([-1.93680479e-03,  3.75121278e-06]), array([2.10196394e-04, 4.41825242e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.181871032890609e-05
"(array([9.37150034e-05, 8.78250186e-09]), array([-3.26175753e-03,  1.06390622e-05]), array([5.70929238e-03, 3.25960195e-05]), array([2.48352227e-03, 6.16788289e-06]), array([-1.93680479e-03,  3.75121278e-06]), array([2.10196394e-04, 4.41825242e-08]), array([4.42719857e-03, 1.96000872e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.607619887607402e-05
"(array([-3.26175753e-03,  1.06390622e-05]), array([5.70929238e-03, 3.25960195e-05]), array([2.48352227e-03, 6.16788289e-06]), array([-1.93680479e-03,  3.75121278e-06]), array([2.10196394e-04, 4.41825242e-08]), array([4.42719857e-03, 1.96000872e-05]), array([-3.02701726e-03,  9.16283346e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.61747e-05
"(array([5.70929238e-03, 3.25960195e-05]), array([2.48352227e-03, 6.16788289e-06]), array([-1.93680479e-03,  3.75121278e-06]), array([2.10196394e-04, 4.41825242e-08]), array([4.42719857e-03, 1.96000872e-05]), array([-3.02701726e-03,  9.16283346e-06]), array([-1.90472691e-03,  3.62798461e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.46041e-05
"(array([2.48352227e-03, 6.16788289e-06]), array([-1.93680479e-03,  3.75121278e-06]), array([2.10196394e-04, 4.41825242e-08]), array([4.42719857e-03, 1.96000872e-05]), array([-3.02701726e-03,  9.16283346e-06]), array([-1.90472691e-03,  3.62798461e-06]), array([-2.77018857e-03,  7.67394472e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.554814357582797e-05
"(array([-1.93680479e-03,  3.75121278e-06]), array([2.10196394e-04, 4.41825242e-08]), array([4.42719857e-03, 1.96000872e-05]), array([-3.02701726e-03,  9.16283346e-06]), array([-1.90472691e-03,  3.62798461e-06]), array([-2.77018857e-03,  7.67394472e-06]), array([-2.81547570e-03,  7.92690344e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.94e-05
"(array([2.10196394e-04, 4.41825242e-08]), array([4.42719857e-03, 1.96000872e-05]), array([-3.02701726e-03,  9.16283346e-06]), array([-1.90472691e-03,  3.62798461e-06]), array([-2.77018857e-03,  7.67394472e-06]), array([-2.81547570e-03,  7.92690344e-06]), array([-9.68477544e-04,  9.37948754e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.3786484593937587e-06
"(array([4.42719857e-03, 1.96000872e-05]), array([-3.02701726e-03,  9.16283346e-06]), array([-1.90472691e-03,  3.62798461e-06]), array([-2.77018857e-03,  7.67394472e-06]), array([-2.81547570e-03,  7.92690344e-06]), array([-9.68477544e-04,  9.37948754e-07]), array([-6.65893591e-03,  4.43414275e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.6581869559505606e-05
"(array([-3.02701726e-03,  9.16283346e-06]), array([-1.90472691e-03,  3.62798461e-06]), array([-2.77018857e-03,  7.67394472e-06]), array([-2.81547570e-03,  7.92690344e-06]), array([-9.68477544e-04,  9.37948754e-07]), array([-6.65893591e-03,  4.43414275e-05]), array([-6.35088646e-03,  4.03337588e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003372027029467693
"(array([-1.90472691e-03,  3.62798461e-06]), array([-2.77018857e-03,  7.67394472e-06]), array([-2.81547570e-03,  7.92690344e-06]), array([-9.68477544e-04,  9.37948754e-07]), array([-6.65893591e-03,  4.43414275e-05]), array([-6.35088646e-03,  4.03337588e-05]), array([-4.41756950e-03,  1.95149203e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.47664e-05
"(array([-2.77018857e-03,  7.67394472e-06]), array([-2.81547570e-03,  7.92690344e-06]), array([-9.68477544e-04,  9.37948754e-07]), array([-6.65893591e-03,  4.43414275e-05]), array([-6.35088646e-03,  4.03337588e-05]), array([-4.41756950e-03,  1.95149203e-05]), array([-1.73414879e-03,  3.00727201e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.92672910922788e-06
"(array([-2.81547570e-03,  7.92690344e-06]), array([-9.68477544e-04,  9.37948754e-07]), array([-6.65893591e-03,  4.43414275e-05]), array([-6.35088646e-03,  4.03337588e-05]), array([-4.41756950e-03,  1.95149203e-05]), array([-1.73414879e-03,  3.00727201e-06]), array([0.02210168, 0.00048848]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004861400632983995
"(array([-9.68477544e-04,  9.37948754e-07]), array([-6.65893591e-03,  4.43414275e-05]), array([-6.35088646e-03,  4.03337588e-05]), array([-4.41756950e-03,  1.95149203e-05]), array([-1.73414879e-03,  3.00727201e-06]), array([0.02210168, 0.00048848]), array([3.82425754e-03, 1.46249457e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002031516
"(array([-6.65893591e-03,  4.43414275e-05]), array([-6.35088646e-03,  4.03337588e-05]), array([-4.41756950e-03,  1.95149203e-05]), array([-1.73414879e-03,  3.00727201e-06]), array([0.02210168, 0.00048848]), array([3.82425754e-03, 1.46249457e-05]), array([0.01109476, 0.00012309]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012309
"(array([-6.35088646e-03,  4.03337588e-05]), array([-4.41756950e-03,  1.95149203e-05]), array([-1.73414879e-03,  3.00727201e-06]), array([0.02210168, 0.00048848]), array([3.82425754e-03, 1.46249457e-05]), array([0.01109476, 0.00012309]), array([2.22915110e-03, 4.96911463e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00015039090071346223
"(array([-4.41756950e-03,  1.95149203e-05]), array([-1.73414879e-03,  3.00727201e-06]), array([0.02210168, 0.00048848]), array([3.82425754e-03, 1.46249457e-05]), array([0.01109476, 0.00012309]), array([2.22915110e-03, 4.96911463e-06]), array([-2.19680905e-03,  4.82597000e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00014581858017114003
"(array([-1.73414879e-03,  3.00727201e-06]), array([0.02210168, 0.00048848]), array([3.82425754e-03, 1.46249457e-05]), array([0.01109476, 0.00012309]), array([2.22915110e-03, 4.96911463e-06]), array([-2.19680905e-03,  4.82597000e-06]), array([1.01639632e-04, 1.03306148e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.785664e-09
"(array([0.02210168, 0.00048848]), array([3.82425754e-03, 1.46249457e-05]), array([0.01109476, 0.00012309]), array([2.22915110e-03, 4.96911463e-06]), array([-2.19680905e-03,  4.82597000e-06]), array([1.01639632e-04, 1.03306148e-08]), array([7.98331204e-03, 6.37332712e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00064862
"(array([3.82425754e-03, 1.46249457e-05]), array([0.01109476, 0.00012309]), array([2.22915110e-03, 4.96911463e-06]), array([-2.19680905e-03,  4.82597000e-06]), array([1.01639632e-04, 1.03306148e-08]), array([7.98331204e-03, 6.37332712e-05]), array([-1.90376199e-03,  3.62430973e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.995464e-05
"(array([0.01109476, 0.00012309]), array([2.22915110e-03, 4.96911463e-06]), array([-2.19680905e-03,  4.82597000e-06]), array([1.01639632e-04, 1.03306148e-08]), array([7.98331204e-03, 6.37332712e-05]), array([-1.90376199e-03,  3.62430973e-06]), array([4.26580562e-03, 1.81970976e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012050851368005295
"(array([2.22915110e-03, 4.96911463e-06]), array([-2.19680905e-03,  4.82597000e-06]), array([1.01639632e-04, 1.03306148e-08]), array([7.98331204e-03, 6.37332712e-05]), array([-1.90376199e-03,  3.62430973e-06]), array([4.26580562e-03, 1.81970976e-05]), array([-1.85345837e-03,  3.43530794e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.868247642324165e-05
"(array([-2.19680905e-03,  4.82597000e-06]), array([1.01639632e-04, 1.03306148e-08]), array([7.98331204e-03, 6.37332712e-05]), array([-1.90376199e-03,  3.62430973e-06]), array([4.26580562e-03, 1.81970976e-05]), array([-1.85345837e-03,  3.43530794e-06]), array([7.15684139e-03, 5.12203786e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004210560315198945
"(array([1.01639632e-04, 1.03306148e-08]), array([7.98331204e-03, 6.37332712e-05]), array([-1.90376199e-03,  3.62430973e-06]), array([4.26580562e-03, 1.81970976e-05]), array([-1.85345837e-03,  3.43530794e-06]), array([7.15684139e-03, 5.12203786e-05]), array([2.07628724e-03, 4.31096869e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.902267193211817e-05
"(array([7.98331204e-03, 6.37332712e-05]), array([-1.90376199e-03,  3.62430973e-06]), array([4.26580562e-03, 1.81970976e-05]), array([-1.85345837e-03,  3.43530794e-06]), array([7.15684139e-03, 5.12203786e-05]), array([2.07628724e-03, 4.31096869e-06]), array([4.17462650e-04, 1.74275064e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.807447501814468e-05
"(array([-1.90376199e-03,  3.62430973e-06]), array([4.26580562e-03, 1.81970976e-05]), array([-1.85345837e-03,  3.43530794e-06]), array([7.15684139e-03, 5.12203786e-05]), array([2.07628724e-03, 4.31096869e-06]), array([4.17462650e-04, 1.74275064e-07]), array([1.98509882e-03, 3.94061732e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.44973e-05
"(array([4.26580562e-03, 1.81970976e-05]), array([-1.85345837e-03,  3.43530794e-06]), array([7.15684139e-03, 5.12203786e-05]), array([2.07628724e-03, 4.31096869e-06]), array([4.17462650e-04, 1.74275064e-07]), array([1.98509882e-03, 3.94061732e-06]), array([2.12575499e-03, 4.51883428e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001370516546927747
"(array([-1.85345837e-03,  3.43530794e-06]), array([7.15684139e-03, 5.12203786e-05]), array([2.07628724e-03, 4.31096869e-06]), array([4.17462650e-04, 1.74275064e-07]), array([1.98509882e-03, 3.94061732e-06]), array([2.12575499e-03, 4.51883428e-06]), array([-4.76435072e-03,  2.26990378e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.197159988105913e-05
"(array([7.15684139e-03, 5.12203786e-05]), array([2.07628724e-03, 4.31096869e-06]), array([4.17462650e-04, 1.74275064e-07]), array([1.98509882e-03, 3.94061732e-06]), array([2.12575499e-03, 4.51883428e-06]), array([-4.76435072e-03,  2.26990378e-05]), array([1.37003723e-03, 1.87700202e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.043709433757311e-05
"(array([2.07628724e-03, 4.31096869e-06]), array([4.17462650e-04, 1.74275064e-07]), array([1.98509882e-03, 3.94061732e-06]), array([2.12575499e-03, 4.51883428e-06]), array([-4.76435072e-03,  2.26990378e-05]), array([1.37003723e-03, 1.87700202e-06]), array([-2.81469090e-03,  7.92248488e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.7695e-06
"(array([4.17462650e-04, 1.74275064e-07]), array([1.98509882e-03, 3.94061732e-06]), array([2.12575499e-03, 4.51883428e-06]), array([-4.76435072e-03,  2.26990378e-05]), array([1.37003723e-03, 1.87700202e-06]), array([-2.81469090e-03,  7.92248488e-06]), array([-3.78049897e-03,  1.42921725e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.2743684954017146e-05
"(array([1.98509882e-03, 3.94061732e-06]), array([2.12575499e-03, 4.51883428e-06]), array([-4.76435072e-03,  2.26990378e-05]), array([1.37003723e-03, 1.87700202e-06]), array([-2.81469090e-03,  7.92248488e-06]), array([-3.78049897e-03,  1.42921725e-05]), array([9.12271482e-04, 8.32239257e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.485625090907745e-05
"(array([2.12575499e-03, 4.51883428e-06]), array([-4.76435072e-03,  2.26990378e-05]), array([1.37003723e-03, 1.87700202e-06]), array([-2.81469090e-03,  7.92248488e-06]), array([-3.78049897e-03,  1.42921725e-05]), array([9.12271482e-04, 8.32239257e-07]), array([5.30657199e-03, 2.81597063e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002300089929748137
"(array([-4.76435072e-03,  2.26990378e-05]), array([1.37003723e-03, 1.87700202e-06]), array([-2.81469090e-03,  7.92248488e-06]), array([-3.78049897e-03,  1.42921725e-05]), array([9.12271482e-04, 8.32239257e-07]), array([5.30657199e-03, 2.81597063e-05]), array([3.62155217e-03, 1.31156401e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.6416177658258702e-05
"(array([1.37003723e-03, 1.87700202e-06]), array([-2.81469090e-03,  7.92248488e-06]), array([-3.78049897e-03,  1.42921725e-05]), array([9.12271482e-04, 8.32239257e-07]), array([5.30657199e-03, 2.81597063e-05]), array([3.62155217e-03, 1.31156401e-05]), array([0.01239909, 0.00015374]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00016958735189972056
"(array([-2.81469090e-03,  7.92248488e-06]), array([-3.78049897e-03,  1.42921725e-05]), array([9.12271482e-04, 8.32239257e-07]), array([5.30657199e-03, 2.81597063e-05]), array([3.62155217e-03, 1.31156401e-05]), array([0.01239909, 0.00015374]), array([2.74992986e-03, 7.56211426e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001542265889617139
"(array([-3.78049897e-03,  1.42921725e-05]), array([9.12271482e-04, 8.32239257e-07]), array([5.30657199e-03, 2.81597063e-05]), array([3.62155217e-03, 1.31156401e-05]), array([0.01239909, 0.00015374]), array([2.74992986e-03, 7.56211426e-06]), array([6.11891379e-03, 3.74411059e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005093111377194821
"(array([9.12271482e-04, 8.32239257e-07]), array([5.30657199e-03, 2.81597063e-05]), array([3.62155217e-03, 1.31156401e-05]), array([0.01239909, 0.00015374]), array([2.74992986e-03, 7.56211426e-06]), array([6.11891379e-03, 3.74411059e-05]), array([-1.14638558e-03,  1.31419990e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00058125387
"(array([5.30657199e-03, 2.81597063e-05]), array([3.62155217e-03, 1.31156401e-05]), array([0.01239909, 0.00015374]), array([2.74992986e-03, 7.56211426e-06]), array([6.11891379e-03, 3.74411059e-05]), array([-1.14638558e-03,  1.31419990e-06]), array([5.99621184e-03, 3.59545564e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011505
"(array([3.62155217e-03, 1.31156401e-05]), array([0.01239909, 0.00015374]), array([2.74992986e-03, 7.56211426e-06]), array([6.11891379e-03, 3.74411059e-05]), array([-1.14638558e-03,  1.31419990e-06]), array([5.99621184e-03, 3.59545564e-05]), array([-7.51642363e-03,  5.64966242e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.63276e-05
"(array([0.01239909, 0.00015374]), array([2.74992986e-03, 7.56211426e-06]), array([6.11891379e-03, 3.74411059e-05]), array([-1.14638558e-03,  1.31419990e-06]), array([5.99621184e-03, 3.59545564e-05]), array([-7.51642363e-03,  5.64966242e-05]), array([3.48906039e-03, 1.21735424e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0007038746322063257
"(array([2.74992986e-03, 7.56211426e-06]), array([6.11891379e-03, 3.74411059e-05]), array([-1.14638558e-03,  1.31419990e-06]), array([5.99621184e-03, 3.59545564e-05]), array([-7.51642363e-03,  5.64966242e-05]), array([3.48906039e-03, 1.21735424e-05]), array([-1.82271095e-03,  3.32227519e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.387281699756566e-05
"(array([6.11891379e-03, 3.74411059e-05]), array([-1.14638558e-03,  1.31419990e-06]), array([5.99621184e-03, 3.59545564e-05]), array([-7.51642363e-03,  5.64966242e-05]), array([3.48906039e-03, 1.21735424e-05]), array([-1.82271095e-03,  3.32227519e-06]), array([2.24252531e-03, 5.02891975e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.8098e-05
"(array([-1.14638558e-03,  1.31419990e-06]), array([5.99621184e-03, 3.59545564e-05]), array([-7.51642363e-03,  5.64966242e-05]), array([3.48906039e-03, 1.21735424e-05]), array([-1.82271095e-03,  3.32227519e-06]), array([2.24252531e-03, 5.02891975e-06]), array([3.41823374e-03, 1.16843219e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.043e-05
"(array([5.99621184e-03, 3.59545564e-05]), array([-7.51642363e-03,  5.64966242e-05]), array([3.48906039e-03, 1.21735424e-05]), array([-1.82271095e-03,  3.32227519e-06]), array([2.24252531e-03, 5.02891975e-06]), array([3.41823374e-03, 1.16843219e-05]), array([-2.78663478e-03,  7.76533342e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.088321666018998e-05
"(array([-7.51642363e-03,  5.64966242e-05]), array([3.48906039e-03, 1.21735424e-05]), array([-1.82271095e-03,  3.32227519e-06]), array([2.24252531e-03, 5.02891975e-06]), array([3.41823374e-03, 1.16843219e-05]), array([-2.78663478e-03,  7.76533342e-06]), array([-1.86060543e-03,  3.46185257e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.38322959e-06
"(array([3.48906039e-03, 1.21735424e-05]), array([-1.82271095e-03,  3.32227519e-06]), array([2.24252531e-03, 5.02891975e-06]), array([3.41823374e-03, 1.16843219e-05]), array([-2.78663478e-03,  7.76533342e-06]), array([-1.86060543e-03,  3.46185257e-06]), array([7.73831277e-04, 5.98814845e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.318e-05
"(array([-1.82271095e-03,  3.32227519e-06]), array([2.24252531e-03, 5.02891975e-06]), array([3.41823374e-03, 1.16843219e-05]), array([-2.78663478e-03,  7.76533342e-06]), array([-1.86060543e-03,  3.46185257e-06]), array([7.73831277e-04, 5.98814845e-07]), array([2.11944003e-03, 4.49202602e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.2e-06
"(array([2.24252531e-03, 5.02891975e-06]), array([3.41823374e-03, 1.16843219e-05]), array([-2.78663478e-03,  7.76533342e-06]), array([-1.86060543e-03,  3.46185257e-06]), array([7.73831277e-04, 5.98814845e-07]), array([2.11944003e-03, 4.49202602e-06]), array([-8.18905283e-03,  6.70605862e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.013505497903114365
"(array([3.41823374e-03, 1.16843219e-05]), array([-2.78663478e-03,  7.76533342e-06]), array([-1.86060543e-03,  3.46185257e-06]), array([7.73831277e-04, 5.98814845e-07]), array([2.11944003e-03, 4.49202602e-06]), array([-8.18905283e-03,  6.70605862e-05]), array([2.22329930e-04, 4.94305976e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.3265864081342124e-05
"(array([-2.78663478e-03,  7.76533342e-06]), array([-1.86060543e-03,  3.46185257e-06]), array([7.73831277e-04, 5.98814845e-07]), array([2.11944003e-03, 4.49202602e-06]), array([-8.18905283e-03,  6.70605862e-05]), array([2.22329930e-04, 4.94305976e-08]), array([-3.67477981e-03,  1.35040066e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.39e-05
