,p_conc,initial_prediction,refined_prediction_0,refined_prediction_1,refined_prediction_2,y_true,tau,regime
979,"(array([-2.01193704e-03,  4.04789066e-06]), array([8.58527066e-04, 7.37068722e-07]), array([3.16552128e-03, 1.00205250e-05]), array([5.81365974e-04, 3.37986395e-07]), array([-3.72152328e-03,  1.38497355e-05]), array([8.01232022e-03, 6.41972752e-05]), array([-1.54021480e-03,  2.37226163e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.03559e-05,1.7974756214964256e-06,1e-06,1.7974756214964256e-06,1.7974756214964256e-06,0.00010219416970491771,low
980,"(array([8.58527066e-04, 7.37068722e-07]), array([3.16552128e-03, 1.00205250e-05]), array([5.81365974e-04, 3.37986395e-07]), array([-3.72152328e-03,  1.38497355e-05]), array([8.01232022e-03, 6.41972752e-05]), array([-1.54021480e-03,  2.37226163e-06]), array([-1.34069968e-03,  1.79747562e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.7871289072028557e-06,2.792354801415783e-06,2e-06,2.79e-06,2.792354801415783e-06,0.00010219416970491771,low
981,"(array([3.16552128e-03, 1.00205250e-05]), array([5.81365974e-04, 3.37986395e-07]), array([-3.72152328e-03,  1.38497355e-05]), array([8.01232022e-03, 6.41972752e-05]), array([-1.54021480e-03,  2.37226163e-06]), array([-1.34069968e-03,  1.79747562e-06]), array([-1.67103405e-03,  2.79235480e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001094523972871,0.0001597062728339,0.0,0.000159,0.00015970627283398942,0.00010219416970491771,high
982,"(array([5.81365974e-04, 3.37986395e-07]), array([-3.72152328e-03,  1.38497355e-05]), array([8.01232022e-03, 6.41972752e-05]), array([-1.54021480e-03,  2.37226163e-06]), array([-1.34069968e-03,  1.79747562e-06]), array([-1.67103405e-03,  2.79235480e-06]), array([-0.01263749,  0.00015971]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001587273,0.0001,4.219820559845005e-06,0.0001,4.219820559845005e-06,0.00010219416970491771,low
983,"(array([-3.72152328e-03,  1.38497355e-05]), array([8.01232022e-03, 6.41972752e-05]), array([-1.54021480e-03,  2.37226163e-06]), array([-1.34069968e-03,  1.79747562e-06]), array([-1.67103405e-03,  2.79235480e-06]), array([-0.01263749,  0.00015971]), array([2.05422018e-03, 4.21982056e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.28397e-05,2.211080122643096e-06,0.0001,2.211080122643096e-06,2.211080122643096e-06,0.00010219416970491771,low
984,"(array([8.01232022e-03, 6.41972752e-05]), array([-1.54021480e-03,  2.37226163e-06]), array([-1.34069968e-03,  1.79747562e-06]), array([-1.67103405e-03,  2.79235480e-06]), array([-0.01263749,  0.00015971]), array([2.05422018e-03, 4.21982056e-06]), array([-1.48697011e-03,  2.21108012e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.6784703816e-05,0.0001,0.0,0.0001,0.0,0.00010219416970491771,low
985,"(array([-1.54021480e-03,  2.37226163e-06]), array([-1.34069968e-03,  1.79747562e-06]), array([-1.67103405e-03,  2.79235480e-06]), array([-0.01263749,  0.00015971]), array([2.05422018e-03, 4.21982056e-06]), array([-1.48697011e-03,  2.21108012e-06]), array([0., 0.]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.9637788125024976e-06,2e-06,2.2e-06,2.5e-06,2.601857599477654e-06,0.00010219416970491771,low
986,"(array([-1.34069968e-03,  1.79747562e-06]), array([-1.67103405e-03,  2.79235480e-06]), array([-0.01263749,  0.00015971]), array([2.05422018e-03, 4.21982056e-06]), array([-1.48697011e-03,  2.21108012e-06]), array([0., 0.]), array([-1.61302746e-03,  2.60185760e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.767674462552526e-06,5.26376538391782e-05,0.0,5.26376538391782e-05,5.26376538391782e-05,0.00010219416970491771,low
987,"(array([-1.67103405e-03,  2.79235480e-06]), array([-0.01263749,  0.00015971]), array([2.05422018e-03, 4.21982056e-06]), array([-1.48697011e-03,  2.21108012e-06]), array([0., 0.]), array([-1.61302746e-03,  2.60185760e-06]), array([7.25518117e-03, 5.26376538e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001126671981971,8.930957982339571e-07,8.930957982349571e-07,8.930957982e-07,8.930957982339571e-07,0.00010219416970491771,low
988,"(array([-0.01263749,  0.00015971]), array([2.05422018e-03, 4.21982056e-06]), array([-1.48697011e-03,  2.21108012e-06]), array([0., 0.]), array([-1.61302746e-03,  2.60185760e-06]), array([7.25518117e-03, 5.26376538e-05]), array([9.45037459e-04, 8.93095798e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1e-07,1.085229926772638e-05,1e-05,1e-05,1.0852299267726381e-05,0.00010219416970491771,low
989,"(array([2.05422018e-03, 4.21982056e-06]), array([-1.48697011e-03,  2.21108012e-06]), array([0., 0.]), array([-1.61302746e-03,  2.60185760e-06]), array([7.25518117e-03, 5.26376538e-05]), array([9.45037459e-04, 8.93095798e-07]), array([3.29428282e-03, 1.08522993e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.0702752468482387e-05,6.411647681499049e-06,6e-06,6.1e-06,6.411647681499049e-06,0.00010219416970491771,low
990,"(array([-1.48697011e-03,  2.21108012e-06]), array([0., 0.]), array([-1.61302746e-03,  2.60185760e-06]), array([7.25518117e-03, 5.26376538e-05]), array([9.45037459e-04, 8.93095798e-07]), array([3.29428282e-03, 1.08522993e-05]), array([-2.53212316e-03,  6.41164768e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.3366e-06,2.6047539191399263e-06,2.0000000000000003e-06,2.6047539191399263e-06,2.6047539191399263e-06,0.00010219416970491771,low
991,"(array([0., 0.]), array([-1.61302746e-03,  2.60185760e-06]), array([7.25518117e-03, 5.26376538e-05]), array([9.45037459e-04, 8.93095798e-07]), array([3.29428282e-03, 1.08522993e-05]), array([-2.53212316e-03,  6.41164768e-06]), array([-1.61392500e-03,  2.60475392e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002889572351141,4.889696979086489e-07,4e-07,4.5e-07,4.889696979086489e-07,0.00010219416970491771,low
992,"(array([-1.61302746e-03,  2.60185760e-06]), array([7.25518117e-03, 5.26376538e-05]), array([9.45037459e-04, 8.93095798e-07]), array([3.29428282e-03, 1.08522993e-05]), array([-2.53212316e-03,  6.41164768e-06]), array([-1.61392500e-03,  2.60475392e-06]), array([6.99263683e-04, 4.88969698e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001973775952193,9.332581307429804e-06,9e-06,9.2e-06,9.332581307429803e-06,0.00010219416970491771,low
993,"(array([7.25518117e-03, 5.26376538e-05]), array([9.45037459e-04, 8.93095798e-07]), array([3.29428282e-03, 1.08522993e-05]), array([-2.53212316e-03,  6.41164768e-06]), array([-1.61392500e-03,  2.60475392e-06]), array([6.99263683e-04, 4.88969698e-07]), array([-3.05492738e-03,  9.33258131e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.17681e-05,3.947231408726317e-06,3e-06,3.5e-06,3.947231408726317e-06,0.00010219416970491771,low
994,"(array([9.45037459e-04, 8.93095798e-07]), array([3.29428282e-03, 1.08522993e-05]), array([-2.53212316e-03,  6.41164768e-06]), array([-1.61392500e-03,  2.60475392e-06]), array([6.99263683e-04, 4.88969698e-07]), array([-3.05492738e-03,  9.33258131e-06]), array([1.98676405e-03, 3.94723141e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.3903e-05,7.2e-07,7e-07,7.2e-07,7.200566652322792e-07,0.00010219416970491771,low
995,"(array([3.29428282e-03, 1.08522993e-05]), array([-2.53212316e-03,  6.41164768e-06]), array([-1.61392500e-03,  2.60475392e-06]), array([6.99263683e-04, 4.88969698e-07]), array([-3.05492738e-03,  9.33258131e-06]), array([1.98676405e-03, 3.94723141e-06]), array([-8.48561527e-04,  7.20056665e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.8e-09,1.2e-07,1e-07,1.152677344096981e-07,1.1526773440969807e-07,0.00010219416970491771,low
996,"(array([-2.53212316e-03,  6.41164768e-06]), array([-1.61392500e-03,  2.60475392e-06]), array([6.99263683e-04, 4.88969698e-07]), array([-3.05492738e-03,  9.33258131e-06]), array([1.98676405e-03, 3.94723141e-06]), array([-8.48561527e-04,  7.20056665e-07]), array([3.39511023e-04, 1.15267734e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.9327726056e-05,1.4132293147607778e-06,1.0000000000000002e-06,1.4132293147607778e-06,1.4132293147607778e-06,0.00010219416970491771,low
997,"(array([-1.61392500e-03,  2.60475392e-06]), array([6.99263683e-04, 4.88969698e-07]), array([-3.05492738e-03,  9.33258131e-06]), array([1.98676405e-03, 3.94723141e-06]), array([-8.48561527e-04,  7.20056665e-07]), array([3.39511023e-04, 1.15267734e-07]), array([-1.18879322e-03,  1.41322931e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.904182855812019e-06,1.5335174270364786e-05,1e-05,1.2e-05,1.5335174270364786e-05,0.00010219416970491771,low
998,"(array([6.99263683e-04, 4.88969698e-07]), array([-3.05492738e-03,  9.33258131e-06]), array([1.98676405e-03, 3.94723141e-06]), array([-8.48561527e-04,  7.20056665e-07]), array([3.39511023e-04, 1.15267734e-07]), array([-1.18879322e-03,  1.41322931e-06]), array([-3.91601510e-03,  1.53351743e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.303126667270239e-05,3.998600164855787e-05,3e-05,3.5e-05,3.998600164855787e-05,0.00010219416970491771,low
999,"(array([-3.05492738e-03,  9.33258131e-06]), array([1.98676405e-03, 3.94723141e-06]), array([-8.48561527e-04,  7.20056665e-07]), array([3.39511023e-04, 1.15267734e-07]), array([-1.18879322e-03,  1.41322931e-06]), array([-3.91601510e-03,  1.53351743e-05]), array([-6.32344856e-03,  3.99860016e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001215646499498,6.582234614424628e-05,6.582234614424628e-05,6.582234614424628e-05,6.582234614424628e-05,0.00010219416970491771,low
1000,"(array([1.98676405e-03, 3.94723141e-06]), array([-8.48561527e-04,  7.20056665e-07]), array([3.39511023e-04, 1.15267734e-07]), array([-1.18879322e-03,  1.41322931e-06]), array([-3.91601510e-03,  1.53351743e-05]), array([-6.32344856e-03,  3.99860016e-05]), array([8.11309720e-03, 6.58223461e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0006404230541915,9.035312848964304e-06,0.0,9.035312848964304e-06,9.035312848964304e-06,0.00010219416970491771,low
1001,"(array([-8.48561527e-04,  7.20056665e-07]), array([3.39511023e-04, 1.15267734e-07]), array([-1.18879322e-03,  1.41322931e-06]), array([-3.91601510e-03,  1.53351743e-05]), array([-6.32344856e-03,  3.99860016e-05]), array([8.11309720e-03, 6.58223461e-05]), array([-3.00587971e-03,  9.03531285e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001820208058022,3.2994179354192746e-06,3e-06,3.1e-06,3.2994179354192746e-06,0.00010219416970491771,low
1002,"(array([3.39511023e-04, 1.15267734e-07]), array([-1.18879322e-03,  1.41322931e-06]), array([-3.91601510e-03,  1.53351743e-05]), array([-6.32344856e-03,  3.99860016e-05]), array([8.11309720e-03, 6.58223461e-05]), array([-3.00587971e-03,  9.03531285e-06]), array([-1.81643000e-03,  3.29941794e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.781105381257721e-05,6.314699926538065e-05,6.314699926538065e-05,6.314e-05,6.314699926538065e-05,0.00010219416970491771,low
1003,"(array([-1.18879322e-03,  1.41322931e-06]), array([-3.91601510e-03,  1.53351743e-05]), array([-6.32344856e-03,  3.99860016e-05]), array([8.11309720e-03, 6.58223461e-05]), array([-3.00587971e-03,  9.03531285e-06]), array([-1.81643000e-03,  3.29941794e-06]), array([7.94650862e-03, 6.31469993e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.418995057252132e-05,9.2358697843161e-06,9.2358697843161e-06,0.0,9.2358697843161e-06,0.00010219416970491771,low
1004,"(array([-3.91601510e-03,  1.53351743e-05]), array([-6.32344856e-03,  3.99860016e-05]), array([8.11309720e-03, 6.58223461e-05]), array([-3.00587971e-03,  9.03531285e-06]), array([-1.81643000e-03,  3.29941794e-06]), array([7.94650862e-03, 6.31469993e-05]), array([-3.03905738e-03,  9.23586978e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001844097443376,0.0001165663347266,0.0,0.0001165663347266,0.00011656633472663325,0.00010219416970491771,high
1005,"(array([-6.32344856e-03,  3.99860016e-05]), array([8.11309720e-03, 6.58223461e-05]), array([-3.00587971e-03,  9.03531285e-06]), array([-1.81643000e-03,  3.29941794e-06]), array([7.94650862e-03, 6.31469993e-05]), array([-3.03905738e-03,  9.23586978e-06]), array([0.01079659, 0.00011657]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011657,3.41622870221139e-05,3.416228780221139e-05,0.0001,3.416228780221139e-05,0.00010219416970491771,low
1006,"(array([8.11309720e-03, 6.58223461e-05]), array([-3.00587971e-03,  9.03531285e-06]), array([-1.81643000e-03,  3.29941794e-06]), array([7.94650862e-03, 6.31469993e-05]), array([-3.03905738e-03,  9.23586978e-06]), array([0.01079659, 0.00011657]), array([5.84485139e-03, 3.41622878e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003440295706242,0.0001,1.388907066554188e-07,0.0001,1.388907066554188e-07,0.00010219416970491771,low
1007,"(array([-3.00587971e-03,  9.03531285e-06]), array([-1.81643000e-03,  3.29941794e-06]), array([7.94650862e-03, 6.31469993e-05]), array([-3.03905738e-03,  9.23586978e-06]), array([0.01079659, 0.00011657]), array([5.84485139e-03, 3.41622878e-05]), array([-3.72680435e-04,  1.38890707e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.04e-06,9.030130300725552e-07,0.0001,9.030130300725552e-07,9.030130300725552e-07,0.00010219416970491771,low
1008,"(array([-1.81643000e-03,  3.29941794e-06]), array([7.94650862e-03, 6.31469993e-05]), array([-3.03905738e-03,  9.23586978e-06]), array([0.01079659, 0.00011657]), array([5.84485139e-03, 3.41622878e-05]), array([-3.72680435e-04,  1.38890707e-07]), array([9.50269977e-04, 9.03013030e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001909237983995,4.9288474488587545e-06,4.000000000000001e-06,4.800000000000001e-06,4.9288474488587545e-06,0.00010219416970491771,low
1009,"(array([7.94650862e-03, 6.31469993e-05]), array([-3.03905738e-03,  9.23586978e-06]), array([0.01079659, 0.00011657]), array([5.84485139e-03, 3.41622878e-05]), array([-3.72680435e-04,  1.38890707e-07]), array([9.50269977e-04, 9.03013030e-07]), array([-2.22010077e-03,  4.92884745e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000626826454471,4.043589061072153e-06,4e-06,4.1e-06,4.043589061072153e-06,0.00010219416970491771,low
1010,"(array([-3.03905738e-03,  9.23586978e-06]), array([0.01079659, 0.00011657]), array([5.84485139e-03, 3.41622878e-05]), array([-3.72680435e-04,  1.38890707e-07]), array([9.50269977e-04, 9.03013030e-07]), array([-2.22010077e-03,  4.92884745e-06]), array([2.01086774e-03, 4.04358906e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.925e-05,2.52e-07,2e-07,2.5e-07,2.520901088134478e-07,0.00010219416970491771,low
1011,"(array([0.01079659, 0.00011657]), array([5.84485139e-03, 3.41622878e-05]), array([-3.72680435e-04,  1.38890707e-07]), array([9.50269977e-04, 9.03013030e-07]), array([-2.22010077e-03,  4.92884745e-06]), array([2.01086774e-03, 4.04358906e-06]), array([5.02085758e-04, 2.52090109e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.21032208584172e-11,1.0088670366169865e-06,1e-06,1.0088670366169865e-06,1.0088670366169865e-06,0.00010219416970491771,low
1012,"(array([5.84485139e-03, 3.41622878e-05]), array([-3.72680435e-04,  1.38890707e-07]), array([9.50269977e-04, 9.03013030e-07]), array([-2.22010077e-03,  4.92884745e-06]), array([2.01086774e-03, 4.04358906e-06]), array([5.02085758e-04, 2.52090109e-07]), array([-1.00442373e-03,  1.00886704e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.04207e-06,5e-07,5.000000000000001e-07,5.676301927137929e-07,5.676301927137929e-07,0.00010219416970491771,low
1013,"(array([-3.72680435e-04,  1.38890707e-07]), array([9.50269977e-04, 9.03013030e-07]), array([-2.22010077e-03,  4.92884745e-06]), array([2.01086774e-03, 4.04358906e-06]), array([5.02085758e-04, 2.52090109e-07]), array([-1.00442373e-03,  1.00886704e-06]), array([7.53412366e-04, 5.67630193e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.026919750378793e-06,1.3507097401290542e-05,1e-05,1.2e-05,1.3507097401290542e-05,0.00010219416970491771,low
1014,"(array([9.50269977e-04, 9.03013030e-07]), array([-2.22010077e-03,  4.92884745e-06]), array([2.01086774e-03, 4.04358906e-06]), array([5.02085758e-04, 2.52090109e-07]), array([-1.00442373e-03,  1.00886704e-06]), array([7.53412366e-04, 5.67630193e-07]), array([3.67520032e-03, 1.35070974e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.341189203544643e-05,1.7377326169475251e-09,1e-09,1.7377326169475251e-09,1.737732616947525e-09,0.00010219416970491771,low
1015,"(array([-2.22010077e-03,  4.92884745e-06]), array([2.01086774e-03, 4.04358906e-06]), array([5.02085758e-04, 2.52090109e-07]), array([-1.00442373e-03,  1.00886704e-06]), array([7.53412366e-04, 5.67630193e-07]), array([3.67520032e-03, 1.35070974e-05]), array([4.16861202e-05, 1.73773262e-09]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.65842545165e-05,9.201043243510508e-07,0.0,9.201043243510508e-07,9.201043243510508e-07,0.00010219416970491771,low
1016,"(array([2.01086774e-03, 4.04358906e-06]), array([5.02085758e-04, 2.52090109e-07]), array([-1.00442373e-03,  1.00886704e-06]), array([7.53412366e-04, 5.67630193e-07]), array([3.67520032e-03, 1.35070974e-05]), array([4.16861202e-05, 1.73773262e-09]), array([-9.59220686e-04,  9.20104324e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001525,3e-07,3.1e-07,3e-07,3.031843199760135e-07,0.00010219416970491771,low
1017,"(array([5.02085758e-04, 2.52090109e-07]), array([-1.00442373e-03,  1.00886704e-06]), array([7.53412366e-04, 5.67630193e-07]), array([3.67520032e-03, 1.35070974e-05]), array([4.16861202e-05, 1.73773262e-09]), array([-9.59220686e-04,  9.20104324e-07]), array([5.50621758e-04, 3.03184320e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000194608413891,1.8055727840430404e-06,1e-06,1.5e-06,1.8055727840430404e-06,0.00010219416970491771,low
1018,"(array([-1.00442373e-03,  1.00886704e-06]), array([7.53412366e-04, 5.67630193e-07]), array([3.67520032e-03, 1.35070974e-05]), array([4.16861202e-05, 1.73773262e-09]), array([-9.59220686e-04,  9.20104324e-07]), array([5.50621758e-04, 3.03184320e-07]), array([-1.34371604e-03,  1.80557278e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.782e-06,2.936e-06,2e-06,2.5e-06,2.9362882494901523e-06,0.00010219416970491771,low
1019,"(array([7.53412366e-04, 5.67630193e-07]), array([3.67520032e-03, 1.35070974e-05]), array([4.16861202e-05, 1.73773262e-09]), array([-9.59220686e-04,  9.20104324e-07]), array([5.50621758e-04, 3.03184320e-07]), array([-1.34371604e-03,  1.80557278e-06]), array([-1.71356011e-03,  2.93628825e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.004511099072199,2.5910948602563085e-05,2.5e-05,2e-05,2.5910948602563085e-05,0.00010219416970491771,low
1020,"(array([3.67520032e-03, 1.35070974e-05]), array([4.16861202e-05, 1.73773262e-09]), array([-9.59220686e-04,  9.20104324e-07]), array([5.50621758e-04, 3.03184320e-07]), array([-1.34371604e-03,  1.80557278e-06]), array([-1.71356011e-03,  2.93628825e-06]), array([5.09027982e-03, 2.59109486e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.535565460337395e-05,7.864991187597625e-07,7e-07,7.864991187597625e-07,7.864991187597625e-07,0.00010219416970491771,low
1021,"(array([4.16861202e-05, 1.73773262e-09]), array([-9.59220686e-04,  9.20104324e-07]), array([5.50621758e-04, 3.03184320e-07]), array([-1.34371604e-03,  1.80557278e-06]), array([-1.71356011e-03,  2.93628825e-06]), array([5.09027982e-03, 2.59109486e-05]), array([-8.86847855e-04,  7.86499119e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.919406574799926e-06,0.0003201032470941,0.0,0.0001067,0.00032010324709419094,0.00010219416970491771,high
1022,"(array([-9.59220686e-04,  9.20104324e-07]), array([5.50621758e-04, 3.03184320e-07]), array([-1.34371604e-03,  1.80557278e-06]), array([-1.71356011e-03,  2.93628825e-06]), array([5.09027982e-03, 2.59109486e-05]), array([-8.86847855e-04,  7.86499119e-07]), array([-0.01789143,  0.0003201 ]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003250491086448,0.0001,1.1470258711049937e-05,0.0001,1.1470258711049935e-05,0.00010219416970491771,low
